COM,Nom Commune,P20_SCOL1517,P20_SCOL1824,ETTEF2021,P20_SCOL2529,P20_NSCOL15P_CAPBEP,P20_NSCOL15P_BAC,P20_NSCOL15P_SUP2,P20_NSCOL15P_SUP34,P20_NSCOL15P_SUP5,ETTEF5021,ETTEF1021,ETTEF121,ETTEF021,P20_POP1564,P20_ACT1564,P20_ACTOCC1564,P20_CHOMEUR1564,P20_CHOM_DIPLMIN,P20_CHOM_SUP34,P20_CHOM_SUP5,P20_ACT_DIPLMIN,P20_ACT_SUP34,P20_ACT_SUP5,P20_INACT1564,P20_ETUD1564,P20_RETR1564,P20_AINACT1564,C20_ACT1564_CS2,C20_ACT1564_CS3,C20_ACT1564_CS4,MED20,NBPERSMENFISC20,NTLBIN
24350,Razac-sur-l'Isle,90,52,4,2,558,366,193,110,114,0,1,34,2,1390.33956864059,1075.43470775757,980.179665207589,95.255042549978,13.0582657280376,5.97630389805514,3.82425751959587,103.752933574796,95.1273065030139,84.1880724865657,314.904860883024,109.664808208896,98.7944523989823,106.445600275146,103.428103162104,99.5516818422074,258.127374646198,21750,2317,0
24351,Ribagnac,8,6,0,1,80,39,27,19,7,0,1,7,0,179.790577862313,136.073548895496,123.904840923842,12.1687079716547,2.02301098502554,4.05044183933053,0.0,11.1570723566024,11.1745475152111,2.04043037678276,43.717028966817,9.10796930189439,22.4055124302536,12.203547234669,10.071878224175,10.1586034045207,45.7572171279968,20830,325,0
24352,Riberac,134,56,10,1,771,524,215,210,119,9,17,168,14,2038.82139052205,1386.66335903062,1123.09103674532,263.572322285303,66.2888889711469,15.8027451164712,2.98809999621709,190.176904700126,121.964475001034,72.4396826350525,652.158031491422,150.563561211489,223.065697508601,278.528772771331,124.047439715226,114.234454097125,188.50533314358,19820,3451,1
24353,La Rochebeaucourt-et-Argentine,7,3,0,0,93,52,28,21,15,1,0,9,2,192.70942117805,144.258067190782,122.01440901465,22.2436581761321,7.04959711035713,0.0,2.02455877541487,14.1077662699201,7.09547823138264,10.0577022593671,48.4513539872685,6.9928185453886,23.3019058192164,18.1566296226635,20.19971383066,15.1841908156115,10.1699707924704,19620,332,0
24354,La Roche-Chalais,83,43,5,5,799,370,183,76,73,4,6,56,10,1665.43825457117,1209.31004783216,973.211775376566,236.098272455597,49.6170231058485,5.01977796687411,6.00104809454576,172.002212300083,52.7497888173467,43.8024462253841,456.128206739002,98.3188531385287,174.905662635608,182.903690964866,79.8740484922946,9.9268850255119,149.580778550449,19060,2844,0
24355,La Roque-Gageac,15,3,0,0,103,76,51,29,20,0,1,21,17,255.11161895243,179.575137260514,149.619856714727,29.9552805457873,2.03649887609204,3.05525239320643,0.931544185020722,9.09702992178667,18.0845110826602,11.0722308431761,75.5364816919162,16.7779214503542,43.6143287128569,15.1442315287051,35.5292256925734,30.0094375704921,60.2062162789363,23830,408,0
24356,Rouffignac-Saint-Cernin-de-Reilhac,42,17,1,0,409,243,122,82,79,0,5,43,13,877.556670916545,643.349451870803,547.389259496202,95.9601923746002,15.0129010229583,9.03788119614938,3.00253450756755,55.0450387469777,50.0487020390145,45.1036614238887,234.207219045743,49.796375159941,112.359992903185,72.0508509826167,104.911614678482,65.1225946094794,94.970338581732,19550,1468,0
24357,Rouffignac-de-Sigoules,11,7,0,0,77,51,23,17,12,0,1,8,5,192.789109063597,148.582089136266,132.287316163774,16.2947729724919,1.93088533926322,0.0,0.933794635136409,14.173199634311,9.85262342809887,7.41911525851914,44.2070199273302,10.628062869042,19.2869463793944,14.2920106788939,14.3434902826952,9.99235925462894,37.4925047285951,22280,311,0
24359,Sadillac,7,1,0,0,14,15,17,10,7,0,0,3,0,65.9607843137255,55.7254901960784,47.7647058823529,7.96078431372549,1.13725490196078,1.13725490196078,1.13725490196078,4.54901960784314,9.09803921568627,3.41176470588235,10.2352941176471,5.68627450980392,2.27450980392157,2.27450980392157,5.68627450980392,0.0,11.3725490196078,s,s,0
24360,Sagelat,10,11,0,0,74,61,19,15,17,0,0,8,0,193.664383429763,131.707835700304,114.922049551589,16.7857861487154,3.86420380286564,1.93174311847232,0.0,9.82363453228479,10.9390801684777,5.95871316349815,61.9565477294595,16.3041063402082,22.9889162221874,22.6635251670638,14.701624424347,14.6905586666112,24.7617227432411,19960,280,0
24361,Saint-Agne,23,8,0,0,124,71,41,19,15,0,1,10,0,289.73518069269,221.813289328995,201.548970365055,20.2643189639402,1.00298116217793,1.03227785380903,3.02828747581637,11.1298858080863,15.2881988552748,12.1521176901178,67.921891363695,25.1047459771818,27.5961894830514,15.2209559034618,20.3018894567361,10.1753578885439,60.6652497715617,22060,436,0
24362,Val de Louyre et Caudeau,60,12,1,1,295,244,144,107,134,1,3,43,18,882.59148522603,661.494932083809,607.877608966615,53.6173231171944,10.3635643466714,6.99408144807901,4.19371358546419,104.892408463339,55.6459932861567,72.2324513981773,221.096553142221,60.6937439055446,71.8073420645252,88.5954671721514,116.451590122987,56.2283792620153,94.7055062247689,20580,1413,0
24364,Coly-Saint-Amand,29,5,0,1,110,102,59,43,36,0,1,19,7,351.437104390713,282.304942117628,254.278501356234,28.0264407613947,0.922950501776479,3.74445700847362,1.87362287476736,20.5209763667045,29.9000306268392,23.3590581560819,69.1321622730846,29.8221115890725,20.6098766017377,18.7001740822744,42.0452140895636,23.3367482274455,23.3785794672945,21020,571,0
24365,Saint-Amand-de-Vergt,9,5,0,3,49,27,22,18,9,0,0,4,2,150.836182988014,120.892524836197,108.490276965271,12.4022478709266,1.00674918546478,1.04937605364864,0.0,15.124503537691,13.4516239245753,6.12618169079602,29.9436581518167,13.6208054769024,5.05527124798652,11.2675814269278,20.3546560173004,10.1729542497628,40.6961907579386,23070,230,0
24366,Saint-Andre-d'Allas,36,11,0,0,176,141,79,74,40,0,1,13,4,522.256930172172,399.272986217567,344.816683342923,54.4563028746438,3.02515633968939,3.02870324785232,5.04428537412991,17.1330918794669,51.4335249738612,27.22637383028,122.983943954604,42.3923302307189,51.364994442769,29.2266192811165,40.3176510389512,45.3477668125641,121.065209411851,22320,824,0
24367,Saint-Andre-de-Double,1,0,0,0,41,25,10,14,8,0,0,1,0,100.439306358382,72.1907514450867,64.8670520231214,7.32369942196532,2.09248554913295,2.09248554913295,0.0,5.23121387283237,9.41618497109827,6.27745664739884,28.2485549132948,1.04624277456647,17.7861271676301,9.41618497109827,10.4624277456647,0.0,26.1560693641619,18740,147,0
24370,Saint-Antoine-de-Breuilh,59,16,1,1,434,230,94,77,55,1,4,39,7,1025.11619733802,719.134767696801,623.458574830227,95.6761928665739,28.275087243769,3.95130477688512,2.98546137928103,100.969529263957,47.221108902377,31.9472746950004,305.981429641221,65.1536661513671,111.956421612904,128.871341876949,68.8530727894398,24.3744609995621,85.087415037496,19930,1760,0
24371,Saint-Aquilin,13,2,0,0,105,59,50,34,20,0,0,9,0,289.721689918387,220.629402536721,197.041234677836,23.5881678588854,2.86164128663229,1.93529969002201,1.988144473525,14.6905376085275,21.4721775096252,17.7834852378262,69.0922873816658,12.5700909524935,29.1637305593787,27.3584658697935,34.5763788609953,29.5544753551272,58.2520156740153,20200,461,0
24372,Saint-Astier,156,96,12,8,1204,735,382,280,153,12,10,133,9,2860.68560228783,2077.73727066883,1816.09950693456,261.637763734268,49.5105888169007,5.95256798249422,9.02503203499588,181.982348414379,192.04974583297,109.712970052329,782.948331619001,202.98845083879,295.81216578867,284.147714991541,158.381109394861,173.943228788819,413.062240104118,21380,5248,0
24373,Saint-Aubin-de-Cadelech,9,1,0,1,83,56,28,23,23,0,2,5,1,194.0,141.0,128.0,13.0,3.0,0.0,3.0,12.0,11.0,10.0,53.0,11.0,32.0,10.0,20.0,30.0,35.0,19960,311,0
24374,Saint-Aubin-de-Lanquais,13,5,0,0,73,61,21,25,21,0,0,3,2,231.612073747511,188.589235881376,159.468062510524,29.1211733708512,4.41279240278157,4.0261251746256,1.04630494496816,13.4632566716433,21.6147744269578,18.9418736491619,43.0228378661354,15.3736846795502,12.7981430636557,14.8510101229295,21.8096343674494,21.2105646779994,9.92345832697458,22680,317,0
24375,Saint-Aubin-de-Nabirat,2,1,0,0,31,25,16,9,5,0,0,3,0,89.3835616438356,72.9452054794521,61.6438356164384,11.3013698630137,4.10958904109589,0.0,0.0,9.24657534246575,4.10958904109589,2.05479452054795,16.4383561643836,3.08219178082192,7.19178082191781,6.16438356164384,5.13698630136986,5.13698630136986,10.2739726027397,22090,138,0
24376,Saint Aulaye-Puymangou,33,11,4,2,409,158,79,62,37,0,4,39,5,679.739463563534,488.506136232961,421.845650830737,66.6604854022239,8.93763809403238,1.991787763761,0.0,48.694311323534,28.8385673951172,19.8724628414385,191.233327330573,40.5383632091535,93.9083136114696,56.7866505099499,59.8403452571327,29.8769805984437,79.5300008444914,20640,1347,1
24377,Saint-Avit-de-Vialard,9,3,0,0,34,43,14,4,4,0,1,5,0,94.4370860927152,71.8543046357616,65.6953642384106,6.15894039735099,0.0,0.0,0.0,3.0794701986755,2.05298013245033,3.0794701986755,22.5827814569536,9.23841059602649,4.10596026490066,9.23841059602649,5.13245033112583,5.13245033112583,15.3973509933775,22170,140,0
24378,Saint-Avit-Riviere,1,1,0,1,15,9,9,6,4,0,0,3,0,47.0,33.0,27.0,6.0,0.0,1.0,2.0,4.0,5.0,4.0,14.0,1.0,5.0,8.0,5.0,5.0,5.0,s,s,0
24379,Saint-Avit-Senieur,9,5,0,0,116,65,28,28,24,0,0,7,3,228.009926450456,155.551855326979,134.643467388583,20.908387938396,5.65677361475085,2.93915358535847,0.962820602614043,16.4858553275891,12.4115260056391,6.74399904891489,72.4580711234772,11.8656457755868,35.24103821153,25.3513871363604,34.6679842536118,14.9168036884098,33.5101084558383,19990,396,0
24380,Saint-Barthelemy-de-Bellegarde,11,9,0,1,127,70,58,30,17,0,0,8,0,291.476654720623,210.669461208596,183.034582863454,27.6348783451415,2.06029417450405,4.09599603097276,0.0,17.3791577800555,21.4890592326521,9.21861479986629,80.8071935120274,17.5165455058819,28.5285245730599,34.7621234330856,15.3643979860185,10.2136926936929,30.7287358900737,20910,428,0
24381,Saint-Barthelemy-de-Bussiere,7,0,1,1,61,26,9,14,13,0,0,5,3,119.449513585912,76.7335835752056,67.5903711502196,9.14321242498605,1.0007168714804,0.0,4.03705763133721,7.97290607561043,5.90511940443679,6.03849137429802,42.715930010706,6.61590026476715,21.1198838118694,14.9801459340695,5.003584357402,5.003584357402,5.003584357402,17220,215,0
24382,Saint-Capraise-de-Lalinde,19,4,1,0,163,72,35,34,6,0,1,14,3,294.917305323802,227.861480508349,192.934042674188,34.9274378341613,5.97593132948775,1.00344816697813,0.99893183672734,19.9475907620007,21.9902121997387,4.00929675671154,67.0558248154528,14.9301670726182,28.1102609266362,24.0153968161984,25.0411429671944,9.96683835175714,34.9855013034352,19550,528,0
24383,Saint-Capraise-d'Eymet,10,4,0,0,36,25,20,10,6,0,0,6,0,94.875,73.21875,69.09375,4.125,0.0,0.0,0.0,4.125,7.21875,2.0625,21.65625,10.3125,0.0,11.34375,15.46875,5.15625,41.25,19010,127,0
24384,Saint-Cassien,0,0,0,0,9,4,1,3,3,0,0,0,0,18.59375,14.21875,8.75,5.46875,0.0,0.0,1.09375,0.0,2.1875,2.1875,4.375,0.0,3.28125,1.09375,0.0,5.46875,0.0,s,s,0
24385,Saint-Cernin-de-Labarde,3,3,0,0,53,31,22,18,15,0,0,4,1,127.339956398375,101.438998028233,87.4718458156815,13.9671522125514,0.0,0.0,0.999327107528623,8.95294466634107,11.9684632624489,9.96973937130157,25.900958370142,4.91467187343294,15.0077563019251,5.97853019478401,29.8039317703437,0.0,19.8981672317122,21630,212,0
24386,Saint-Cernin-de-l'Herm,11,1,0,1,45,27,14,6,10,0,0,5,0,122.0,92.0,83.0,9.0,0.0,0.0,1.0,16.0,4.0,9.0,30.0,12.0,11.0,7.0,5.0,10.0,5.0,18410,195,0
24388,Saint-Chamassy,15,3,0,0,129,69,36,38,23,0,0,7,3,262.436511443453,191.166645885059,166.384729504282,24.7819163807772,1.98507503919089,4.01425826641444,0.98525786988783,10.9254043772193,25.6787520372582,10.9399636766345,71.2698655583933,15.6366779479148,34.0096339250803,21.6235536853982,34.9968124343508,4.99908584651532,39.4187494172268,20890,495,0
24390,Saint-Crepin-d'Auberoche,9,7,0,1,84,42,29,21,8,0,0,2,0,182.0,148.0,135.0,13.0,1.0,0.0,1.0,9.0,13.0,7.0,34.0,14.0,14.0,6.0,20.0,10.0,30.0,21310,322,0
24392,Saint-Crepin-et-Carlucet,16,6,0,0,148,76,44,27,15,0,3,34,3,316.173695943287,254.297952612192,233.688260892982,20.6096917192102,2.00271295042645,1.00135647521322,0.948384472333382,19.6294603251752,21.6619773434565,13.6736128751111,61.8757433310944,17.1796088533682,25.0376096357876,19.6585248419387,34.5214543591214,9.61447542028697,19.5009116187534,20690,491,0
24393,Sainte-Croix,4,0,0,0,22,13,5,7,5,0,0,1,1,48.0,32.0,28.0,4.0,0.0,1.0,0.0,2.0,3.0,1.0,16.0,3.0,8.0,5.0,10.0,5.0,5.0,s,s,0
24394,Sainte-Croix-de-Mareuil,5,2,1,0,29,23,14,9,7,0,0,4,0,92.2777777777778,65.0138888888889,51.3819444444444,13.6319444444444,1.04861111111111,2.09722222222222,1.04861111111111,4.19444444444444,6.29166666666667,5.24305555555556,27.2638888888889,6.29166666666667,12.5833333333333,8.38888888888889,5.24305555555556,0.0,15.7291666666667,20120,135,0
24395,Saint-Cybranet,14,3,0,0,110,49,27,23,10,0,1,13,3,216.062092028147,171.762642193358,152.046307655263,19.7163345380956,0.0,0.0,1.00731177478118,9.85318762135658,13.7129268984231,3.94244806421867,44.2994498347882,15.4185999364952,15.1177670194752,13.7630828788178,24.3250296398538,19.4805800378778,29.8249289264325,20190,326,0
24396,Saint-Cyprien,39,24,5,3,374,199,99,77,63,1,8,54,16,800.914744412122,567.129942262893,436.14091406215,130.989028200743,22.6587403008326,4.93691641496183,4.96939171535397,64.1119179151254,44.9348064522023,36.6807422764541,233.784802149229,47.124475562532,110.062522093311,76.5978044933859,62.8869319468082,20.2852979258689,113.447207349723,18490,1310,0
24397,Saint-Cyr-les-Champagnes,3,2,0,0,68,45,19,20,10,0,1,16,1,138.925998563887,105.832495270902,97.1618495515476,8.67064571935459,0.0,0.975408180864544,0.895234334343501,6.2056945457533,12.2027782740012,5.23028636488876,33.0935032929852,4.28739574384522,18.7521550333183,10.0539525158217,4.47617167171751,8.95234334343501,3.46065051843959,20190,271,0
24398,Saint-Estephe,14,2,1,0,148,87,45,35,14,0,0,14,3,306.0,231.0,204.0,27.0,2.0,4.0,0.0,15.0,19.0,8.0,75.0,15.0,47.0,13.0,20.0,15.0,45.0,19450,597,0
24399,Saint-Etienne-de-Puycorbier,5,1,0,0,17,12,10,5,5,0,0,1,0,66.0,47.0,42.0,5.0,1.0,0.0,0.0,8.0,3.0,4.0,19.0,6.0,5.0,8.0,10.0,0.0,5.0,19020,94,0
24401,Sainte-Eulalie-d'Ans,5,1,0,0,87,46,24,14,9,0,2,13,2,139.0,100.0,89.0,11.0,0.0,0.0,0.0,8.0,5.0,7.0,39.0,5.0,25.0,9.0,20.0,10.0,0.0,19200,278,0
24403,Saint-Felix-de-Bourdeilles,2,0,0,0,14,12,3,1,4,0,0,5,1,33.0,28.741935483871,22.3548387096774,6.38709677419355,1.06451612903226,0.0,0.0,4.25806451612903,0.0,3.19354838709677,4.25806451612903,2.12903225806452,1.06451612903226,1.06451612903226,0.0,5.32258064516129,0.0,s,s,0
24404,Saint-Felix-de-Reillac-et-Mortemart,4,4,0,0,40,27,19,12,12,0,1,7,2,112.365168539326,86.5112359550562,77.561797752809,8.94943820224719,0.99438202247191,0.99438202247191,1.98876404494382,11.9325842696629,5.96629213483146,6.96067415730337,25.8539325842697,3.97752808988764,13.9213483146067,7.95505617977528,14.9157303370787,4.97191011235955,4.97191011235955,19040,161,0
24405,Saint-Felix-de-Villadeix,5,4,2,1,68,51,23,20,14,0,0,14,1,180.53569446329,133.415180566325,115.37654944328,18.0386311230449,1.00273517195481,2.01082466191521,0.0,15.0544524301435,9.0273328381286,8.02724989399587,47.1205138969649,8.01122252621319,15.0838336089244,24.0254577618273,0.0,0.0,20.0681779628654,20680,277,0
24406,Sainte-Foy-de-Belves,0,0,0,0,13,15,8,5,3,0,0,2,1,93.4603278764662,25.4432585318915,23.4077978493402,2.03546068255132,0.0,0.0,0.0,0.0,3.05319102382698,0.0,68.0170693445747,0.0,8.14184273020529,59.8752266143694,0.0,0.0,0.0,s,s,0
24407,Sainte-Foy-de-Longas,1,3,0,0,49,34,28,24,14,0,0,10,0,129.564987841879,103.462022791012,95.4208514653927,8.0411713256189,0.0,0.0,0.0,4.01840413135097,10.0423915756927,7.03620757846501,26.1029650508678,4.02131423332423,15.0541567791995,7.02749403834407,25.1095851062013,15.0454495349655,5.03208351018289,20720,202,0
24408,Saint-Front-d'Alemps,6,4,0,1,57,42,21,15,6,0,0,5,0,152.889913955539,122.999437948973,114.122308560964,8.87712938800874,3.94386146710819,0.976600080521598,0.0,10.8687426729553,11.8698459001553,4.98369714314168,29.8904760065666,6.8741326586758,12.0720397350315,10.9443036128592,4.88300040260799,10.08138047045,19.9730500713974,22240,268,0
24409,Saint-Front-de-Pradoux,44,20,0,3,273,154,88,57,35,1,3,19,4,639.952929895124,461.227884349185,422.085989839386,39.1418945097986,4.04124219010924,1.81350508057636,1.11353430687639,31.7879414324656,39.7989377679854,23.6245174654055,178.725045545939,52.2102556994902,68.8690142031704,57.645775643278,57.7336985121219,20.4526446813218,130.932370252672,21200,1148,0
24410,Saint-Front-la-Riviere,11,1,0,1,147,70,27,23,18,0,0,9,0,256.328261215154,190.102861807744,175.048234378403,15.0546274293404,2.01039653892278,0.0,0.0,17.0013536612946,12.9884484355311,8.00990947403965,66.2253994074106,11.9356700039916,36.2194472668309,18.0702821365881,0.0,25.0504493421929,39.8132262643265,20790,504,0
24411,Saint-Front-sur-Nizonne,4,3,1,0,37,24,9,9,6,0,0,4,1,100.089171974522,75.3248407643312,67.0700636942675,8.25477707006369,1.03184713375796,0.0,1.03184713375796,8.25477707006369,4.12738853503185,3.09554140127389,24.7643312101911,6.19108280254777,14.4458598726115,4.12738853503185,10.3184713375796,10.3184713375796,30.9554140127389,22190,160,0
24412,Saint-Genies,36,11,2,2,204,136,92,45,39,0,2,43,3,554.799491985108,446.26585748373,398.48556010418,47.7802973795508,2.02813719322137,4.9107814018968,3.04066109244104,36.0148744500131,39.202551228777,29.5062739876118,108.533634501378,38.6073038970334,38.5540455060729,31.3722850982716,63.8391607324235,38.7129256207075,79.8428485960635,21200,871,0
24413,Saint-Georges-Blancaneix,15,1,0,0,51,48,15,22,12,0,0,1,0,162.786847642678,119.683092472139,109.006973786588,10.6761186855513,3.40968208324826,0.0,0.0,10.6272144483218,18.3840502380699,9.90538950708794,43.1037551705392,14.1295825596052,15.991860257746,12.982312353188,10.2069129191302,0.0,41.5518401047043,20970,252,0
24414,Saint-Georges-de-Montclard,12,2,0,2,57,45,26,26,11,0,0,10,1,158.820778707447,128.62249189628,110.116633509373,18.5058583869066,1.98542161800597,0.0,0.0,12.792951546263,15.5265016223929,5.9349675243962,30.1982868111669,12.3320550562596,10.9180249340303,6.94820682087696,28.7875859772033,24.4793771451804,19.8567214036002,19380,256,0
24415,Saint-Geraud-de-Corps,11,1,0,1,49,40,25,15,10,0,0,5,0,136.246376811594,99.6086956521739,95.0289855072464,4.57971014492754,0.0,1.14492753623188,2.28985507246377,2.28985507246377,9.15942028985507,6.8695652173913,36.6376811594203,10.304347826087,14.8840579710145,11.4492753623188,5.72463768115942,5.72463768115942,11.4492753623188,19890,201,0
24416,Saint-Germain-de-Belves,5,5,0,0,32,26,18,16,12,0,0,7,1,98.9034090909091,74.8977272727273,63.375,11.5227272727273,3.84090909090909,0.0,0.960227272727273,10.5625,5.76136363636364,7.68181818181818,24.0056818181818,6.72159090909091,10.5625,6.72159090909091,4.80113636363636,9.60227272727273,9.60227272727273,21690,134,0
24417,Saint-Germain-des-Pres,12,4,0,0,117,63,31,32,12,0,0,9,1,252.890847663051,195.568136854964,174.359534250844,21.2086026041207,5.68005273937062,1.95456625894017,2.18479355129971,22.2181293327955,22.4617852587791,10.6045216654036,57.3227108080863,13.5806849282036,27.8368091091412,15.9052167707415,5.46198387824928,10.0952672867476,55.7679690467963,20270,499,0
24418,Saint-Germain-du-Salembre,30,9,1,1,234,131,70,52,27,0,0,10,1,526.987981236908,403.634578154345,354.495030675279,49.1395474790655,10.9559782916538,2.12566858813528,1.95457574213098,40.2159063448277,43.0002884486583,23.3108836661072,123.353403082563,34.7489027424622,50.4974856964794,38.1070146436215,31.4214883340102,34.6514625473343,93.6333858506744,21410,869,0
24419,Saint-Germain-et-Mons,27,17,0,0,255,113,64,47,23,0,1,10,4,530.099790884993,395.538759395929,360.149028081804,35.3897313141245,5.0633353329506,4.05646330776649,0.0,39.4670754408229,31.370372282512,13.1557202844131,134.561031489065,37.2795105918512,63.9797770704603,33.3017438267531,40.3993481926249,30.3718664564027,101.287450840744,22960,838,0
24420,Saint-Gery,2,7,0,0,53,44,24,10,9,0,1,4,0,145.143263473138,107.343414393776,98.9087145174924,8.43469987628357,1.07990229431073,0.0,0.0,5.30486978190847,6.41877137107749,8.3716825876625,37.7998490793619,9.65969894464355,13.4120436594092,14.7281064753092,5.16407348006569,0.0,21.932267818796,19550,211,0
24421,Saint-Geyrac,10,2,0,0,58,26,14,15,7,0,0,4,2,122.741116751269,91.0659898477157,77.2081218274112,13.8578680203046,1.97969543147208,0.0,0.989847715736041,7.91878172588832,10.8883248730964,5.93908629441624,31.6751269035533,10.8883248730964,13.8578680203046,6.92893401015228,9.89847715736041,4.9492385786802,19.7969543147208,20010,200,0
