COM,Nom Commune,NTLBIN,P20_SCOL1824,P20_SCOL2529,P20_NSCOL15P_SUP2,ETTEF5021,ETTEF1021,ETTEF021,P20_POP1564,P20_CHOM_DIPLMIN,P20_CHOM_SUP5,P20_ETUD1564,P20_RETR1564,C20_ACT1564_CS4
47004,Aiguillon,0,104,7,211,5,14,29,2350.44022457503,124.492063245066,10.4940455026147,229.483505100762,123.333269217603,228.913726916546
47005,Allemans-du-Dropt,0,8,0,35,2,0,3,245.600344730743,4.90800484315346,1.01314466602705,12.6721447788431,18.0185693603842,49.6836072672298
47006,Allez-et-Cazeneuve,0,15,2,65,1,4,2,356.0,10.0,0.0,23.0,29.0,55.0
47007,Allons,0,0,0,14,0,0,2,90.8982035928144,1.97604790419162,0.0,4.94011976047904,14.8203592814371,29.6407185628743
47008,Ambrus,0,1,0,13,0,0,1,61.0,0.0,0.0,8.0,5.0,15.0
47009,Andiran,0,5,0,22,1,0,2,146.951393983701,0.935713371346149,0.928613497104959,10.1095918356529,17.7858167797477,27.8592129845484
47010,Antagnac,0,1,0,14,0,0,0,112.982142857143,0.991071428571429,0.0,5.94642857142857,5.94642857142857,24.7767857142857
47011,Anthe,0,2,0,9,0,0,0,109.447236180905,0.994974874371859,0.994974874371859,9.94974874371859,12.9346733668342,4.9748743718593
47012,Anzex,0,7,0,28,0,0,2,170.353662399724,1.02424734768268,0.985431055676517,9.41182863200754,26.2568734855593,29.6359584996517
47013,Argenton,0,5,1,32,0,0,2,190.920286212215,0.910481386348304,1.98212967527241,18.1231933945592,20.1939187268409,24.8662994115013
47014,Armillac,0,1,0,14,0,0,0,113.267326732673,3.08910891089109,0.0,11.3267326732673,7.20792079207921,10.2970297029703
47015,Astaffort,0,23,3,139,2,1,8,1106.13945291028,27.8910444674596,1.98027883488705,70.0974264776091,81.276459291241,164.047750059379
47016,Aubiac,0,27,2,145,0,1,2,739.016602711549,2.03799386932992,3.07493969228755,60.7846197700287,60.3280714604926,251.666108797667
47017,Auradou,0,3,1,27,0,0,1,255.651076237384,4.29275277855314,0.981500478274336,21.2598505284556,16.6036965807657,15.1707120565585
47018,Auriac-sur-Dropt,0,0,0,18,0,0,0,88.9714285714286,0.0,0.0,5.93142857142857,11.8628571428571,9.88571428571429
47019,Bajamont,0,13,4,126,0,3,1,562.881041439747,5.79729252415335,0.0,41.3250064471066,55.5855094411862,103.797228187042
47020,Baleyssagues,0,5,0,18,0,0,3,107.0,0.0,0.0,13.0,13.0,15.0
47021,Barbaste,0,35,0,97,0,1,6,886.0,19.0,5.0,76.0,79.0,140.0
47022,Bazens,0,11,0,54,1,1,0,326.170390860182,5.81967890629339,0.986186868024348,25.3017530642383,26.6074981546578,83.0747866153821
47023,Beaugas,0,2,0,28,0,0,3,184.168845711857,3.27247084804006,0.0,11.402191075399,25.8841811359738,57.1849292854068
47024,Beaupuy,0,23,3,149,0,1,6,965.540444689321,7.1547475492258,2.03273609461242,82.5064221706172,71.6094035550209,175.527922973543
47025,Beauville,0,8,1,48,0,2,6,327.875475539618,3.99339883784725,0.994610920816309,19.0141071852588,23.8647816989671,44.8771499457967
47026,Beauziac,0,0,0,15,0,0,0,132.358574164248,2.83066828668332,0.0,12.46825940378,21.0786708837107,23.5949145211086
47027,Bias,0,56,5,189,2,17,13,1622.81795867673,51.4318856050766,5.98684406368208,143.009273407957,169.045700302722,218.903480827738
47028,Birac-sur-Trec,0,17,1,69,0,3,4,541.366385906517,4.12282384453776,1.00517147361628,49.4589233437048,53.5466139490086,45.8702778192637
47029,Blanquefort-sur-Briolance,0,1,2,38,0,0,2,272.0,5.0,0.0,16.0,23.0,35.0
47030,Blaymont,0,2,0,17,0,0,2,121.148325358852,0.0,1.00956937799043,7.06698564593301,10.0956937799043,0.0
47031,Boe,0,133,39,475,15,81,29,3440.64314153901,43.0293603823415,10.1894346047599,286.950377818082,273.18121103863,705.792628607299
47032,Bon-Encontre,0,122,9,568,12,23,13,3694.09414340353,40.8013880788117,20.0517611829263,304.511549023295,366.984630133628,766.556205687845
47033,Boudy-de-Beauregard,0,10,1,28,0,0,1,238.431314287251,1.01263157170905,0.0,23.0495309718623,11.6672735725602,71.6817811563143
47034,Bouglon,0,9,1,46,0,0,1,398.834633842017,8.11537723432992,2.00826955322532,33.5139694433265,36.1760194496827,65.5961865364493
47035,Bourgougnague,0,17,1,27,0,1,2,182.793589698415,2.60953949433225,0.0,16.7237943141097,18.9281031860557,28.1645412202946
47036,Bourlens,0,3,1,25,0,0,0,210.0,1.0,0.0,15.0,17.0,25.0
47037,Bournel,0,1,1,15,0,1,1,137.26262124307,3.94660063543303,0.0,7.91469233661544,13.2903393537462,9.63205935936371
47038,Bourran,0,13,0,49,1,1,6,372.0,4.0,1.0,25.0,34.0,70.0
47039,Bousses,0,1,0,3,0,0,1,21.0,0.0,1.0,1.0,2.0,5.0
47040,Brax,0,34,3,193,0,8,1,1214.66879759521,8.0918240814627,2.01975939144848,88.102062284995,94.9955190821638,278.409365940508
47041,Bruch,0,14,3,65,0,2,4,419.516778657138,7.59296051488717,2.11536155180075,40.9161792152656,27.8100082820913,95.3433708585933
47042,Brugnac,0,2,0,16,0,1,0,116.086486486486,0.983783783783784,0.983783783783784,13.772972972973,13.772972972973,4.91891891891892
47043,Buzet-sur-Ba├»se,0,17,0,86,2,3,3,710.234528681735,19.1708453665521,1.00889980065616,63.5775728094852,51.4431237325724,100.887075584041
47044,Cahuzac,0,1,2,26,0,1,1,156.733910617801,4.03588003132611,0.0,8.74592145887468,17.1883699917131,43.0981949877686
47045,Calignac,0,7,1,47,0,2,1,297.58761713347,3.87062169312058,0.922400572389461,30.0682128638254,25.9186141389011,34.484270013016
47046,Calonges,0,6,0,18,0,1,2,333.0,4.0,0.0,17.0,27.0,40.0
47047,Cambes,0,2,0,22,0,0,1,108.593406593407,2.01098901098901,0.0,6.03296703296703,12.0659340659341,20.1098901098901
47048,Cancon,0,20,0,76,2,6,7,705.376465382214,29.2626217684012,1.00741452475256,58.0177540422118,58.4049278403948,60.7779208685843
47049,Casseneuil,0,45,3,178,6,3,4,1318.71951400695,29.9379625380274,5.16126152605751,109.684669776484,99.6915273211652,240.086635516206
47050,Cassignas,0,1,0,18,0,0,0,72.0,0.0,0.0,4.0,4.0,20.0
47051,Castelculier,0,30,2,213,5,21,12,1379.80035836796,14.9139881918138,1.99433166950453,113.653422610242,108.23336975367,359.508562101109
47052,Casteljaloux,0,64,3,303,6,18,19,2244.59147270405,65.4828619759815,7.87105957910531,147.265917741278,265.351558344217,291.230653762555
47053,Castella,0,6,1,30,0,1,0,237.124052870006,2.06419644134831,1.02134010891392,23.5284615109332,16.5082067136677,46.1213947629723
47054,Castelmoron-sur-Lot,0,39,3,104,3,5,3,978.700981063507,28.0369868399777,5.01602107673467,94.9166567010633,102.443739609118,126.212453629165
47055,Castelnaud-de-Gratecambe,0,11,0,36,0,3,0,282.564931198329,2.9583932868064,0.0,20.6642897781653,32.1428330710418,34.7133604184993
47056,Castelnau-sur-Gupie,0,11,1,105,0,0,3,565.443242947446,3.04877405700215,1.03479148723967,38.2673304864196,52.7397996393051,86.2909446509763
47057,Castillonnes,0,12,1,99,2,3,7,712.266269435536,18.6821162905632,0.0,45.4152983584583,54.223401347589,74.4589727608789
47058,Caubeyres,0,4,0,24,0,1,1,140.916127949226,1.91660527089519,0.0,13.4162368962663,11.508759733057,33.5405922406658
47059,Caubon-Saint-Sauveur,0,3,0,19,0,0,3,135.955647991218,0.0,0.0,8.18589787830069,14.0061426225759,4.95419110903208
47060,Caudecoste,0,22,0,99,0,1,3,682.977468616243,13.143659243823,2.06063776631695,43.392046991385,43.3794931169296,123.286908992458
47061,Caumont-sur-Garonne,0,16,2,69,0,1,1,493.287983121765,10.6771261226585,1.0437761023286,40.0928187864462,38.4259332742214,73.6876498780337
47062,Cauzac,0,5,1,45,0,0,0,240.48751076135,0.974291189611645,0.0,17.5808111339224,15.9868553936966,29.7270037649497
47063,Cavarc,0,1,0,13,0,0,1,80.9874213836478,1.0251572327044,0.0,2.05031446540881,7.17610062893082,15.377358490566
47064,Cazideroque,0,8,0,13,0,0,4,142.0,2.0,2.0,14.0,11.0,40.0
47065,Clairac,0,74,3,216,4,6,11,1501.73396140687,38.718081194484,6.96733118015698,134.264765141219,111.879893491102,228.208553429072
47066,Clermont-Dessous,0,18,3,88,0,3,5,547.02520964691,10.0154628683891,1.94493313964332,47.8793913330219,38.1514195971956,83.5337816853512
47067,Clermont-Soubiran,0,3,2,42,0,1,1,246.598958365493,6.02384533136862,0.0,18.1673374858995,13.9569056798609,40.0285219193015
47068,Cocumont,0,13,0,68,0,1,2,626.503425352403,11.202517927522,2.00679978496367,39.4507991049583,56.1941435268364,87.8280490801034
47069,Colayrac-Saint-Cirq,0,53,0,245,2,9,6,1816.38828567201,36.2744354586245,5.03875653839533,140.184684251062,124.805248365532,347.637554857423
47070,Condezaygues,0,6,1,71,0,2,2,412.82675297426,7.04413970930557,0.999812728835534,18.2962416018858,43.2446377681251,40.2843005098174
47071,Coulx,0,7,1,26,1,1,0,127.0,1.0,0.0,12.0,14.0,15.0
47072,Courbiac,0,0,0,8,0,0,1,61.4311926605505,1.98165137614679,0.0,3.96330275229358,7.92660550458716,9.90825688073394
47073,Cours,0,2,0,23,0,0,2,106.632124352332,1.01554404145078,2.03108808290155,8.12435233160622,2.03108808290155,40.6217616580311
47074,Couthures-sur-Garonne,0,6,0,24,0,0,1,223.0,5.0,0.0,12.0,16.0,50.0
47075,La Croix-Blanche,0,21,1,123,0,0,3,672.522592827014,5.23171249326468,0.0,54.935299431867,47.68302601344,132.8720647067
47076,Cuq,0,4,1,24,0,0,1,152.392135845214,4.98155732276676,0.0,11.8950372552093,9.02075467442299,49.5814523105547
47077,Cuzorn,0,11,1,64,0,3,5,483.0,5.0,3.0,30.0,64.0,45.0
47078,Damazan,0,14,2,77,2,12,14,776.888645975247,28.0144712865087,2.00996872357896,37.6668484976479,54.5603550597519,105.235440458845
47079,Dausse,0,7,0,43,0,0,0,301.791559773124,2.05834466083677,1.03434189993527,24.4418399224005,19.9511445499272,50.405226495151
47080,Devillac,0,3,0,11,0,0,0,73.6433121019108,0.898089171974522,0.898089171974522,2.69426751592357,8.98089171974522,17.9617834394904
47081,Dolmayrac,0,9,1,72,0,1,2,414.575846606141,1.00538354593048,1.00538354593048,27.6926022251448,27.118560089768,99.9457348283778
47082,Dondas,0,3,0,13,0,0,0,112.523364485981,0.0,0.0,4.01869158878505,13.0607476635514,30.1401869158879
47083,Doudrac,0,0,0,9,0,1,0,62.1730769230769,2.03846153846154,0.0,4.07692307692308,3.05769230769231,5.09615384615385
47084,Douzains,0,1,0,15,0,0,1,147.360434915327,5.0870438172367,0.0,8.32492473254546,19.0917590839119,9.9831827322569
47085,Durance,0,3,0,18,0,2,0,168.019887507019,0.991688438650341,1.029084926076,17.7779896096773,15.5131690833058,10.0095104554585
47086,Duras,0,19,3,92,3,5,5,584.94005317727,11.8164199591517,0.987167679574611,37.9532030746898,50.3541952639707,54.652458852338
47087,Engayrac,0,2,0,15,0,0,2,89.0,0.0,0.0,6.0,3.0,10.0
47088,Escassefort,0,10,3,68,1,1,3,411.003010064745,3.18509198788257,1.81363597647365,25.2450446886029,35.3446019089779,96.5458544570841
47089,Esclottes,0,5,0,16,0,0,0,93.112582781457,0.980132450331126,0.980132450331126,3.9205298013245,13.7218543046358,9.80132450331126
47090,Espiens,0,11,0,28,0,1,5,215.358832437754,2.78653299062725,1.944580220793,21.1490278448633,16.9376697315163,24.568863059782
47091,Estillac,0,51,7,258,15,24,8,1402.0,9.0,3.0,117.0,91.0,255.0
47092,Fals,0,8,0,42,0,0,0,259.0,0.0,1.0,21.0,21.0,50.0
47093,Fargues-sur-Ourbise,0,2,0,28,0,1,1,192.859276456371,2.79564593550914,1.99923845471959,8.73447747976128,12.9800606868801,69.0729974763318
47094,Fauguerolles,0,12,1,56,0,1,5,497.0,11.0,0.0,41.0,35.0,95.0
47095,Fauillet,0,13,2,84,3,10,6,517.238765001715,4.99110379593097,0.98811385424675,43.1008329763426,46.3936134668902,49.9961849816124
47096,Ferrensac,0,1,0,15,0,0,1,123.188405797101,0.985507246376812,0.0,11.8260869565217,12.8115942028986,0.0
47097,Feugarolles,0,12,2,87,0,1,3,559.244171646524,16.9466350279869,2.98864775864743,34.8527102945058,38.9299874470002,44.8649947173019
47098,Fieux,0,8,0,26,0,0,3,217.524843248515,0.904314956253123,0.0,18.4959062115116,11.9438011223268,18.2476228586498
47099,Fongrave,0,7,1,42,0,1,2,357.356975338165,7.85484215753419,0.990912773991689,22.4088463787785,29.228004228624,54.2354526068569
47100,Foulayronnes,0,160,8,605,5,10,7,3344.39034486517,41.2880560869107,16.1691655683547,337.866584333646,311.525797157431,816.168238630473
47101,Fourques-sur-Garonne,1,16,1,111,0,3,5,798.058105514189,23.3092568774335,6.03596501446523,55.9471839752805,71.6186426177938,151.691972916165
47102,Francescas,0,6,1,46,2,1,3,382.467394817639,5.00865828997272,1.98990795175669,24.9584685430098,41.1406676751248,60.0345150262
47103,Frechou,0,0,0,24,0,0,0,121.445828580667,0.989908408117589,0.0,2.95004278466065,13.2126429776015,19.5068847397919
47104,Fregimont,0,3,2,24,0,0,0,155.026191240376,0.974746775561628,0.0,11.5427417043873,11.2584037240445,23.654378578596
47105,Frespech,0,4,0,32,0,2,0,165.910732988746,2.95029132072326,1.99064845272864,8.95206975789258,15.1518892510796,44.8099508374283
47106,Fumel,0,96,9,223,8,10,9,2471.0,81.0,4.0,212.0,277.0,280.0
47107,Galapian,0,4,0,49,0,1,1,192.655132225536,0.953639145276517,0.947336930224148,11.3181660507946,15.2583521020013,47.4622140981076
47108,Gaujac,0,1,0,16,1,0,1,125.840658717273,1.00255945010568,0.976654470856654,7.91718596628067,8.02047560084543,39.3920663274587
47109,Gavaudun,0,1,0,26,0,0,3,160.418732981492,1.00803653673077,0.0,9.2038848123498,16.1286887206671,15.1574242326126
47110,Gontaud-de-Nogaret,0,20,0,115,0,5,6,921.0,15.0,4.0,65.0,70.0,140.0
47111,Granges-sur-Lot,0,8,0,44,0,2,2,322.0,18.0,0.0,30.0,19.0,40.0
47112,Grateloup-Saint-Gayrand,0,4,0,43,0,0,2,270.774302900885,3.78904424202995,2.79937920285378,26.4664238200138,22.3680631299048,37.2620589609769
47113,Grayssas,0,4,0,4,0,0,0,80.2615384615384,1.08461538461538,0.0,8.67692307692308,11.9307692307692,5.42307692307692
47114,Grezet-Cavagnan,0,6,0,25,1,0,0,222.19129092685,0.0,0.0,15.6020449725717,15.0463122109554,29.8546032813044
47115,Guerin,0,2,0,29,0,0,0,150.963548936207,2.0639627685284,2.14863915779691,8.3836357075517,14.9242202649014,15.0964671241924
47117,Hautefage-la-Tour,0,27,1,112,0,0,3,640.845961360421,5.07125156419241,0.0,52.8833822183731,42.7133654426988,162.672749924093
47118,Hautesvignes,0,3,0,17,0,0,1,98.6746987951807,0.0,0.0,9.75903614457831,6.50602409638554,10.8433734939759
47119,Houeilles,0,4,2,26,0,1,2,296.22574466051,8.88944696181003,0.996286534575952,16.040470738168,44.7960854568851,24.0805750857257
47120,Jusix,0,2,0,8,0,0,0,59.2058823529412,0.970588235294118,0.0,2.91176470588235,7.76470588235294,4.85294117647059
47121,Labastide-Castel-Amouroux,0,1,0,21,0,0,0,165.287324042185,2.88901371250436,0.0,13.1998936017278,14.7701356880859,9.62509261077208
47122,Labretonie,0,3,0,16,0,0,1,99.0532544378698,1.06508875739645,0.0,6.3905325443787,6.3905325443787,10.6508875739645
47123,Lacapelle-Biron,0,5,1,26,0,0,1,246.557064648626,4.78422014425337,1.98769270077778,17.1443028708916,33.6200309530108,24.5069814124553
47124,Lacaussade,0,4,0,23,0,0,1,126.96261682243,0.976635514018692,0.0,6.83644859813084,15.6261682242991,19.5327102803738
47125,Lacepede,0,4,0,26,0,0,1,166.690943579736,4.92089652040196,0.973770166720631,12.7631035409658,13.9991861068177,49.4717843704797
47126,Lachapelle,0,3,0,7,0,0,0,59.2176142745367,1.02169732352437,1.02169732352437,1.02169732352437,5.10848661762186,10.2169732352437
47127,Lafitte-sur-Lot,0,12,3,70,0,0,12,489.303133242395,5.88818339721509,1.97018803266189,28.9317683128738,39.4884493467026,59.3924328382799
47128,Lafox,0,33,0,104,0,7,1,709.491563099736,6.88121141122928,1.90633168587028,52.5144951078718,46.4319497721997,177.653679025123
47129,Lagarrigue,0,6,1,29,0,0,1,192.308988189077,0.930084848055358,0.968640958877333,14.7352477587099,18.6360559940649,30.8998147547805
47130,Lagruere,0,5,0,22,0,0,1,200.117429422391,0.94286051671126,0.986478882258549,11.7113423918654,16.5159526881002,34.7899245041277
47131,Lagupie,0,9,1,50,0,0,1,416.030784896163,8.68832822677663,3.91323731440272,26.6196469695083,52.5889458856111,90.8127941217334
47132,Lalandusse,0,5,0,13,0,0,1,120.072072072072,0.0,0.0,11.0990990990991,19.1711711711712,20.1801801801802
47133,Lamontjoie,0,13,1,58,1,1,3,316.728123574514,5.19392366871669,0.0,20.7651721811147,19.189296940878,64.1890335494211
47134,Lannes,0,4,1,29,0,1,1,191.754160390633,0.0,0.97101342870487,11.5760716343505,21.2462987202456,19.0398210235577
47135,Laparade,0,4,0,34,0,0,1,243.0,2.0,0.0,16.0,27.0,45.0
47136,Laperche,0,2,0,11,0,0,0,81.0,1.0,1.0,7.0,10.0,15.0
47137,Laplume,0,25,1,145,0,6,3,804.273874910247,12.0072356244113,1.0148636559302,68.890044352611,66.912690252886,237.610763972775
47138,Laroque-Timbaut,0,25,1,146,0,7,5,935.0,6.0,2.0,62.0,80.0,235.0
47139,Lasserre,0,2,0,14,0,0,0,55.0,0.0,0.0,6.0,6.0,0.0
47140,Laugnac,0,13,1,73,0,0,0,418.26803754257,2.96372278143669,6.91373296185932,39.1917357484693,40.6019137663819,73.8420625246515
47141,Laussou,0,1,0,21,0,0,1,157.574230459849,2.96417179710244,1.98331638978917,6.7331779027028,29.9614960193946,19.4988714761408
47142,Lauzun,0,6,0,48,0,1,5,370.66794291378,4.03836840004145,4.07104987246416,26.8546515309176,44.9142038852137,21.0305683562396
47143,Lavardac,0,35,2,162,1,3,3,1235.98568234002,45.1764058183299,4.03524001468696,77.6311944419315,112.682150868524,156.33312210353
47144,Lavergne,0,6,1,35,0,1,3,293.0,5.0,0.0,21.0,37.0,40.0
47145,Layrac,0,85,7,330,2,11,8,2230.43301142813,33.7085816935271,6.15336309432635,169.820932933345,176.676000137846,566.316253676956
47146,Ledat,0,28,2,132,1,4,3,883.0,6.0,2.0,86.0,65.0,140.0
47147,Levignac-de-Guyenne,0,6,0,58,0,0,2,367.0,7.0,1.0,21.0,30.0,65.0
47148,Leyritz-Moncassin,0,4,1,18,0,0,2,117.266990291262,1.97087378640777,0.0,10.8398058252427,10.8398058252427,19.7087378640777
47150,Longueville,0,5,0,32,0,0,1,219.0,1.0,1.0,13.0,17.0,20.0
47151,Loubes-Bernac,0,3,0,36,0,0,2,237.437828210996,2.2278814678339,3.36578455192346,9.42724203330698,15.2910781232661,41.4642752885493
47152,Lougratte,0,4,0,22,0,0,3,219.130953807174,1.96124538690747,0.983462601356596,13.6269314467352,19.6340661231476,19.5699987032787
47154,Lusignan-Petit,0,9,1,49,0,0,1,236.342090568967,0.0,1.00162115907436,15.2365530741147,25.0329402910638,50.2848455122208
47155,Madaillan,0,10,0,62,0,1,4,389.373538078474,1.00399420914133,1.01675094401678,31.3275658445883,31.7708494196097,96.4973844133945
47156,Marcellus,0,9,0,53,0,0,1,505.524001635107,13.0471903365854,0.0,34.8739354043676,31.2179114400564,70.060879265945
47157,Marmande,1,549,59,1173,26,107,62,9906.48856503993,271.866665518583,20.6311686448007,883.858118262379,747.457479084431,1663.94986452954
47158,Marmont-Pachas,0,2,1,20,0,0,0,116.072727272727,1.03636363636364,2.07272727272727,10.3636363636364,4.14545454545455,15.5454545454545
47159,Le Mas-d'Agenais,0,24,0,116,1,4,10,855.381250976132,6.95912033573997,0.0,77.233688568374,73.526896868876,134.579420788625
47160,Masquieres,0,1,0,16,0,0,1,113.624309392265,1.00552486187845,1.00552486187845,5.02762430939227,10.0552486187845,10.0552486187845
47161,Massels,0,0,0,8,0,1,0,67.0,0.0,1.0,5.0,7.0,10.0
47162,Massoules,0,2,0,26,0,0,0,122.567441860465,2.0093023255814,0.0,6.02790697674419,13.0604651162791,25.1162790697674
47163,Mauvezin-sur-Gupie,0,10,0,61,0,1,2,352.618501934033,3.009304372721,0.0,34.2260820730918,36.4245981640848,84.723355218379
47164,Mazieres-Naresse,0,0,0,8,0,1,0,48.0,1.0,1.0,0.0,7.0,10.0
47165,Meilhan-sur-Garonne,1,44,2,96,1,2,8,784.625214201577,19.2969807828719,1.00120074530489,87.5639156161115,64.2393168670675,106.213572954812
47167,Mezin,0,18,3,82,2,4,6,761.010376754233,21.8178834003313,1.98961523250797,64.3612131025042,65.184088922018,124.343571930706
47168,Miramont-de-Guyenne,0,61,2,162,5,19,8,1538.05458222017,50.6805051142373,1.01011340617868,102.011917408374,189.545640091706,179.621300601073
47169,Moirax,0,30,1,164,0,1,1,740.0,3.0,5.0,63.0,60.0,160.0
47170,Monbahus,0,9,0,57,0,1,6,370.0,11.0,1.0,20.0,30.0,60.0
47171,Monbalen,1,11,2,36,0,0,2,281.0,4.0,1.0,24.0,23.0,75.0
47172,Moncaut,0,7,0,63,0,0,1,375.89100763208,3.98517921691907,1.9756711444343,30.9565920043694,23.3598024705774,105.420376668916
47173,Monclar,0,14,3,64,1,2,2,506.472407216207,5.0501039590203,1.01093392931287,26.4228851227002,39.234455238793,70.6970987822778
47174,Moncrabeau,0,4,0,73,0,1,4,399.724392984757,5.98785390189402,4.98302388086738,19.6743345693218,33.1339782175925,114.986369726306
47175,Monflanquin,0,28,9,200,2,7,14,1256.88562225191,15.0566362535193,5.0159856441153,91.2555430777198,108.523473919853,195.745941689124
47176,Montgaillard-en-Albret,0,2,0,10,0,0,0,94.0,0.0,0.0,5.0,10.0,5.0
47177,Monheurt,0,1,1,5,0,0,0,103.0,5.0,1.0,0.0,13.0,5.0
47178,Monsegur,0,4,0,38,0,1,2,212.368425512737,0.899335944590042,0.0,13.6352041876843,17.1455204636581,45.4572133121349
47179,Monsempron-Libos,0,26,3,116,1,2,2,1028.27519140427,26.4972565968588,1.94965545668913,72.8775803626144,99.1081043930958,126.577372043471
47180,Montagnac-sur-Auvignon,0,14,0,60,0,0,1,388.788982057532,4.17380264597135,0.0,29.1005379119372,36.6056261817982,88.6858657261038
47181,Montagnac-sur-Lede,0,3,1,27,0,0,1,156.586252283468,1.01828473339065,0.976096124996345,8.58783301253648,14.2210159773176,29.9157128758049
47182,Montastruc,0,2,0,20,0,0,3,129.084429382248,5.0656961802973,0.869452993964392,8.53862828647211,13.3152364661762,10.5187024604694
47183,Montauriol,0,1,0,14,0,1,0,99.8607760026688,1.98729742709828,0.0,3.81382605643124,11.3612629333836,10.8201957627442
47184,Montaut,0,4,1,14,0,0,0,145.085192238305,1.04534389338948,0.0,17.1590938613023,17.2185747323872,20.9231070414487
47185,Montayral,0,37,3,161,4,9,10,1343.6291051797,18.0780175310437,4.14390624189629,116.027373428141,147.827733424598,201.366473596205
