COM,Nom Commune,NTLBIN,P20_SCOL1824,P20_SCOL2529,P20_NSCOL15P_BAC,P20_NSCOL15P_SUP2,ETTEF5021,ETTEF1021,ETTEF121,ETTEF021,P20_POP1564,P20_CHOMEUR1564,P20_CHOM_DIPLMIN,P20_CHOM_SUP34,P20_CHOM_SUP5,P20_ACT_SUP34,P20_ETUD1564,P20_RETR1564,C20_ACT1564_CS3,C20_ACT1564_CS4
17367,Saint-Martin-de-Juillers,0,2,0,20,16,0,0,3,0,88.0,6.0,0.0,1.0,0.0,7.0,7.0,3.0,5.0,10.0
17369,Saint-Martin-de-Re,0,35,6,304,140,4,17,194,66,1311.02207361608,107.62793211841,12.043362412884,4.97143059925921,5.81121131802202,72.7487012575124,63.6461633984312,93.6936784369579,69.2245190333105,148.412350462319
17372,Saint-Medard,0,3,0,17,3,0,0,3,1,51.9333333333333,4.55555555555556,0.0,0.0,0.0,3.64444444444444,5.46666666666667,3.64444444444444,0.0,9.11111111111111
17373,Saint-Medard-d'Aunis,0,65,3,338,233,0,13,79,8,1496.93990630426,83.3463720573143,4.08040173709328,5.08060108744626,4.06393839557207,160.904927472641,154.778933688959,91.9730418067191,131.26683807863,308.808445148662
17374,Sainte-Meme,0,2,0,35,14,0,0,2,1,151.172940932938,10.5511138084993,1.07250778622823,1.93469753175919,0.0,8.01122440374709,10.8996778497489,14.2510216063659,15.3705771026605,39.6976021733539
17375,Saint-Nazaire-sur-Charente,0,10,0,202,91,0,3,15,4,695.736532430225,49.7123492197484,5.89333526482526,0.0,0.978942070585736,49.6115752407188,38.532028032437,69.4711386178659,63.5384229359257,134.894916902197
17376,Saint-Ouen-d'Aunis,0,57,2,332,227,2,2,18,2,1310.0,66.0,7.0,3.0,2.0,126.0,121.0,67.0,95.0,315.0
17377,Saint-Ouen-la-Thene,0,4,0,13,5,0,1,7,1,68.608,10.24,2.048,0.0,0.0,4.096,6.144,5.12,15.36,0.0
17378,Saint-Palais-de-Negrignac,0,5,0,43,29,0,1,11,1,241.307669253663,22.3151468000628,2.83383759470874,0.0,2.7357373676083,7.10447210289961,14.6954997309531,22.4773627626446,9.29582201965774,44.2305380129912
17379,Saint-Palais-de-Phiolin,0,7,0,33,18,0,0,10,1,114.266355140187,6.83644859813084,0.976635514018692,0.0,0.0,7.81308411214953,4.88317757009346,5.85981308411215,0.0,24.4158878504673
17380,Saint-Palais-sur-Mer,0,29,4,626,351,2,9,118,53,1705.51166399022,158.406660507292,13.9448773139006,10.9297319009038,10.9330989048423,131.817696996958,130.97931732699,297.971187383359,188.426144617041,348.631235674489
17381,Saint-Pardoult,0,1,1,40,16,0,0,4,1,134.0,10.0,0.0,0.0,0.0,5.0,10.0,16.0,0.0,10.0
17382,Saint-Pierre-d'Amilly,0,11,0,70,40,1,2,14,0,345.648204739379,28.8803303821006,5.16101958100313,0.0,1.03031863463689,22.71723797,23.7601219752306,33.9958220134343,46.4506537856896,61.858396697154
17383,Saint-Pierre-de-Juillers,0,8,0,51,17,0,1,10,1,189.440762115064,20.8294033331267,4.96784798125895,1.00216110034487,0.0,11.9578145959747,13.8754916588749,17.0492435122071,0.0,24.8990718491623
17384,Saint-Pierre-de-l'Isle,0,1,0,27,13,0,0,5,1,119.17002031902,12.1220572872434,3.03051432181084,0.0,0.0,1.01017144060361,9.09154296543253,12.1119873965079,10.1017144060361,10.1017144060361
17385,Saint-Pierre-d'Oleron,0,55,6,1078,489,7,29,394,117,3443.0,409.0,54.0,24.0,16.0,199.0,176.0,413.0,125.0,435.0
17386,Saint-Pierre-du-Palais,0,2,0,43,19,0,0,10,2,211.22070754413,30.6555114955765,6.67608358877141,1.95035097613392,1.98420431966761,6.92778844706978,11.4459301111173,18.4077189360247,5.04514415800324,15.3105753077333
17387,Saint-Porchaire,0,47,1,293,150,1,11,34,1,1097.55472552237,74.0354842783173,9.22322555693268,8.23591833007682,1.02097245977789,91.3777664361935,105.332563698452,110.695368502156,133.475666489801,262.222903864917
17388,Saint-Quantin-de-Ran├ºanne,0,2,1,35,19,0,0,7,0,153.842567154102,11.451585300664,2.73638918613958,0.0,0.0,6.84037699840078,9.75469239115421,15.062149757675,4.85719232125572,24.2929369848613
17389,Sainte-Radegonde,0,7,0,81,47,0,1,2,4,339.0,28.0,1.0,1.0,2.0,16.0,29.0,48.0,35.0,65.0
17390,Sainte-Ramee,0,0,0,16,12,0,0,6,0,57.0,3.0,0.0,0.0,0.0,3.0,4.0,12.0,0.0,5.0
17391,Saint-Rogatien,0,64,2,293,245,2,2,25,5,1472.0,86.0,5.0,8.0,6.0,162.0,150.0,136.0,215.0,300.0
17393,Saint-Romain-de-Benet,0,18,1,243,130,0,1,32,4,980.011303777636,78.2683482164851,9.06346067032178,2.06829444667028,3.0904947812104,57.2796361408026,55.6061131403232,86.8543855092221,45.89839975383,192.618616723835
17394,Saint-Saturnin-du-Bois,1,12,0,101,66,0,0,17,3,514.813006671812,51.5354544367412,6.9256978417839,0.0,1.9835494098969,24.8246813216413,40.8138093952463,42.495594593826,64.5492644807993,79.3921685137904
17395,Saint-Sauvant,1,6,1,78,64,0,1,11,1,304.28460527178,18.0481795512398,0.996968894601558,3.06105612988303,0.0,26.1760301579898,13.4184430111297,27.3226428790927,19.6694256549024,76.0008860527833
17396,Saint-Sauveur-d'Aunis,0,38,1,242,149,1,5,51,8,1054.39156522083,96.0437368688696,10.6875939652348,2.94266551239955,4.87566213152828,93.5785758458873,81.9521944833446,89.2854489021328,100.775787388344,231.103952400937
17397,Saint-Savinien,0,30,0,340,198,4,7,61,4,1282.0,129.0,17.0,17.0,9.0,109.0,67.0,127.0,115.0,300.0
17398,Saint-Seurin-de-Palenne,0,1,0,21,12,0,0,6,0,97.1636363636364,7.08484848484849,0.0,0.0,1.01212121212121,10.1212121212121,4.04848484848485,9.10909090909091,5.06060606060606,5.06060606060606
17400,Saint-Sever-de-Saintonge,0,15,1,80,52,0,0,13,2,397.0,30.0,3.0,0.0,0.0,28.0,39.0,39.0,45.0,30.0
17401,Saint-Severin-sur-Boutonne,0,0,0,14,8,0,0,2,0,47.505376344086,4.04301075268817,1.01075268817204,1.01075268817204,0.0,8.08602150537634,1.01075268817204,4.04301075268817,0.0,10.1075268817204
17402,Saint-Sigismond-de-Clermont,0,1,0,26,7,0,1,6,0,90.7037037037037,1.95061728395062,0.975308641975309,0.0,0.0,6.82716049382716,3.90123456790123,8.77777777777778,9.75308641975309,0.0
17403,Saint-Simon-de-Bordes,0,14,0,88,62,0,0,16,3,453.035415028307,44.2203818964175,12.3388015674715,0.0,0.0,25.724987834456,41.0700776190888,44.3796662078758,25.7250262425614,51.5528248159109
17404,Saint-Simon-de-Pellouaille,0,11,1,96,58,0,0,16,3,432.0,47.0,4.0,3.0,1.0,29.0,21.0,30.0,25.0,85.0
17405,Saint-Sorlin-de-Conac,0,2,1,25,13,0,0,10,1,85.0013295467418,5.00007820863187,1.00001564172637,0.0,0.0,5.00007820863187,6.00009385035825,14.0002189841692,10.0001564172637,0.0
17406,Saint-Sornin,0,2,1,73,32,0,2,9,4,246.270445163781,19.7651029643018,1.06656833659471,0.0,0.0,9.3122432577501,10.5697121824352,31.493188886165,0.0,36.2575198667005
17407,Sainte-Soulle,0,125,11,666,546,4,7,82,12,3100.45041015235,165.607828639782,23.3606476864533,13.7422170817813,7.61748369594378,346.451133504532,275.249569337928,219.011550643433,449.147196401761,760.429835859321
17408,Saint-Sulpice-d'Arnoult,0,5,0,126,57,0,1,11,1,532.703087858116,44.0106378291297,14.6318754032631,2.10745492399346,1.05372746199673,25.2601823854581,24.0582128897239,30.768161296979,15.8813519131164,94.7257514447609
17409,Saint-Sulpice-de-Royan,0,46,7,464,252,3,13,105,11,1884.51392154738,196.951560709758,27.4015722651132,11.602034527251,6.13357858304658,127.785559684578,172.552522382472,249.295228927554,115.12960392603,316.627178462602
17410,Saint-Thomas-de-Conac,0,2,1,79,41,0,1,27,2,290.561122249022,26.9718431710691,3.00027407473956,1.97438895183496,2.00537771135419,19.9686653066932,14.7926640617581,50.1358371259369,14.9237482512744,35.1342930988307
17411,Saint-Trojan-les-Bains,0,30,1,131,72,5,5,47,21,627.375935476876,71.7765533391762,8.99356268138527,8.06167336333651,1.95605568250949,38.4975791733207,77.940202888911,65.681548065923,19.2544447596423,83.0326505332757
17412,Saint-Vaize,0,18,0,99,72,0,0,9,2,378.514290768146,24.0418005401989,5.21942686478705,0.0,0.0,29.761331767669,32.9267153138374,29.2049336258062,46.7253418667105,100.113144058491
17413,Saint-Vivien,0,27,0,172,170,0,3,38,6,831.0,52.0,7.0,1.0,6.0,94.0,67.0,56.0,125.0,210.0
17414,Saint-Xandre,1,166,6,704,516,0,2,50,15,3145.54130132368,222.14827474535,22.0372116976596,21.2540880378675,15.9957268645467,312.353617321898,292.666772086832,334.526455734471,338.323241772954,660.266187504449
17415,Saintes,1,762,80,3364,2149,74,144,990,114,14809.8800013526,1791.54879043939,346.285025185964,112.47679265037,102.020306782101,1353.597888104,1230.8892390093,1188.06752437987,1528.69969653773,2798.73395787239
17416,Saleignes,0,0,0,12,5,0,0,3,1,29.0,3.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0
17417,Salignac-de-Mirambeau,0,2,1,21,9,0,0,8,0,92.6646341463415,6.10975609756098,2.03658536585366,1.01829268292683,0.0,5.09146341463415,7.1280487804878,11.2012195121951,10.1829268292683,20.3658536585366
17418,Salignac-sur-Charente,0,12,0,100,59,0,3,14,2,364.224616705938,26.9410976762129,1.05138790179924,3.95822281874436,2.90831258149314,23.9671096308897,28.8944659693002,26.1762320118088,29.625784138027,80.3897706961966
17420,Salles-sur-Mer,0,61,6,308,300,2,8,43,6,1334.50555895458,95.5309362170195,8.21867398416889,7.19899499200284,8.21181067205608,151.844558588471,136.175768640536,118.439776222939,184.85136298845,333.403678102317
17421,Saujon,0,79,6,1006,487,7,18,189,30,3458.74413095088,447.163942984282,70.0744233133069,23.9041536130859,21.1520672596735,232.208320931224,190.968432033474,446.717421095,240.984027416276,556.664485725221
17422,Seigne,0,0,0,11,3,0,0,4,1,41.1428571428571,2.57142857142857,0.0,0.0,0.0,3.42857142857143,1.71428571428571,4.28571428571429,0.0,4.28571428571429
17423,Semillac,0,1,0,11,2,0,0,2,0,40.625,4.16666666666667,0.0,0.0,0.0,2.08333333333333,2.08333333333333,1.04166666666667,0.0,5.20833333333333
17424,Semoussac,0,4,0,50,18,0,0,6,0,215.599192875266,18.822178808959,3.42842607873462,0.0,0.0,11.9293325585663,20.7518938464433,19.4670205115923,17.1567874269312,47.3540259488709
17425,Semussac,0,42,2,348,182,0,3,56,9,1408.7870660887,115.734130978567,21.892909604065,6.03626402889535,1.06898243314736,95.0037574761407,87.8998845932656,168.118414751569,73.6126892506294,211.699213426823
17426,Le Seure,0,3,1,32,20,0,1,7,1,166.142911261075,7.81098600367733,0.958204895369682,0.958204895369682,0.0,4.48574250480212,4.80839289431733,10.64446780732,0.0,35.9138904998879
17427,Siecq,0,1,0,40,13,0,0,13,2,128.181395348837,11.1023255813953,1.0093023255814,3.02790697674419,0.0,9.08372093023256,5.04651162790698,15.1395348837209,10.093023255814,25.2325581395349
17428,Sonnac,0,5,1,67,28,0,2,28,4,284.156219748155,11.7729428673184,3.32907639188386,0.0,0.0,12.6752469017192,16.1848821570264,34.9535957173242,10.212187629606,13.5581295582371
17429,Soubise,0,123,10,1032,430,2,1,36,5,2371.26200669583,83.5219934140473,12.9852037170066,8.63415938891703,1.95022993299258,236.78515302245,118.028481281977,106.744694067321,90.6986782310785,380.597426402074
17430,Soubran,0,3,0,49,18,0,2,12,2,235.0,22.0,3.0,0.0,0.0,6.0,16.0,30.0,5.0,35.0
17431,Soulignonne,0,12,1,85,78,0,1,18,2,453.304980010061,42.4481541938146,6.17812510005961,3.94724266056984,2.84822797215237,17.0030172829549,26.8612909106201,44.7556883681225,20.7823712911072,86.8881777664873
17432,Soumeras,0,3,0,38,34,0,1,4,1,211.327539057753,19.1039073993765,3.00430679730584,1.02910334685245,2.00206907204733,10.0372333730508,12.8200731626257,19.4683859495923,5.14551673426226,49.9134626998315
17433,Sousmoulins,0,1,0,35,14,0,0,6,0,121.284962217051,10.4405203413531,0.0,0.0,2.1664524782999,11.154104514864,6.85412882010096,14.0286033582877,16.5748452957046,23.1337113910684
17434,Surgeres,1,214,8,791,500,14,38,199,16,3720.28656330518,466.690347857635,103.220613775042,19.0664196823592,16.0598194242451,233.085597212833,337.178700059351,360.344942045731,265.746029990631,635.480116884226
17435,Taillant,0,2,0,30,16,0,0,4,0,106.927374301676,7.77653631284916,0.972067039106145,0.0,0.0,7.77653631284916,6.80446927374302,7.77653631284916,4.86033519553073,19.4413407821229
17436,Taillebourg,0,10,1,98,54,0,2,17,5,451.0,49.0,4.0,3.0,1.0,27.0,37.0,33.0,45.0,30.0
17437,Talmont-sur-Gironde,0,3,0,19,12,0,0,5,9,48.0368565592274,6.71484008170817,0.0,0.0,0.0,2.87778860644636,3.83705147526181,6.71484008170817,0.0,0.0
17438,Tanzac,0,1,0,30,26,0,0,13,1,178.0,11.0,2.0,0.0,0.0,11.0,8.0,10.0,20.0,40.0
17439,Taugon,0,9,1,99,58,0,0,12,0,484.433719274287,43.6990677162062,11.9336160309163,0.0,0.0,19.7648322515426,32.3716520639065,37.3163309848956,14.8829723966875,79.4481378174248
17440,Ternant,0,8,0,64,31,0,0,12,0,221.103438882966,26.0404548293908,1.9222485107216,0.0,0.0,13.5724057418242,13.2093675583973,23.2784192567197,35.7210013358563,55.1753316247161
17441,Tesson,0,18,0,160,102,0,1,25,1,667.761902773418,59.3037157197442,8.17855877810116,3.068974983191,4.09147767055012,51.1266123143552,55.1873261161807,71.6265072456529,40.8928070116395,138.04890932365
17442,Thaims,0,3,0,53,22,0,0,6,0,248.602575121227,18.6309314713409,3.06401354850578,0.0,0.0,4.97886404548929,16.1556748263173,31.128878572414,5.70716199657739,14.0238029088296
17443,Thaire,0,25,0,281,187,0,0,15,4,1103.3840423203,80.5242466246001,3.09496587310018,10.2966747349999,8.23997085772146,107.233527420289,86.2528480873315,79.8937784540238,129.05810922637,273.126028254068
17444,Thenac,0,119,5,235,162,1,2,17,7,1058.13613749709,79.6076983904375,8.25666582017496,3.99146176335559,3.99196780184552,76.8732191851767,64.503536241997,99.8824984126559,100.370419350606,197.643234845393
17445,Thezac,0,2,0,41,30,0,1,11,2,203.0,10.0,2.0,1.0,0.0,12.0,8.0,26.0,5.0,10.0
17446,Thors,0,5,0,50,32,0,0,16,3,265.466810405451,15.9689253308896,4.98344197507943,0.0,1.9947427276454,4.99439352596342,24.9911798852577,35.8738946769999,14.963992814574,39.9154733068772
17447,Le Thou,0,46,3,294,186,0,8,45,5,1273.97770871857,70.7159616977307,7.92945803449712,4.8611493367777,3.83157720828948,100.067433648085,100.953171863287,69.3018431920916,102.789904919115,294.476511160388
17448,Tonnay-Boutonne,1,16,2,143,79,1,3,29,5,627.0,66.0,11.0,5.0,0.0,36.0,37.0,62.0,15.0,40.0
17449,Tonnay-Charente,0,148,14,1159,721,6,28,176,19,4777.62292028281,387.416975522334,57.621220172513,23.3023340872745,17.1384869671606,389.353507023105,361.901790265908,415.915764095433,445.826772656369,1044.12461228961
17450,Torxe,0,2,0,31,23,0,0,8,0,137.0,9.0,2.0,0.0,0.0,8.0,6.0,24.0,10.0,10.0
17451,Les Touches-de-Perigny,0,10,0,82,35,0,0,27,1,288.167550470482,20.8467670422876,2.97484595946361,0.995029342220314,0.984678467310668,15.8293598000888,25.6234130693261,20.0901680272964,0.0,34.7236006463316
17452,La Tremblade,0,32,4,611,287,8,17,193,64,2056.56022413634,260.183906175331,56.8570679508292,17.6263193861017,8.87986921581343,95.2626664436872,118.643219720814,322.48242756698,95.0971391625522,244.831235429007
17453,Trizay,0,20,1,211,132,0,1,19,2,858.850113537607,63.7225636746801,6.02757219156891,3.95537799166637,2.97743550651572,64.7612260820083,76.6090368565681,74.155182821478,54.5278106284861,174.242524719524
17454,Tugeras-Saint-Maurice,0,6,1,54,30,0,0,4,0,211.744040122165,16.1267636472436,5.94802718644546,0.0,0.0,10.8441028261827,19.160961555156,14.2931218716618,9.70646862626693,39.1188046953443
17455,La Vallee,0,3,0,86,42,0,0,27,4,431.001530173414,41.2271301780222,8.69249381700497,1.02662128576366,3.18852218195728,13.9316651991274,22.4892818751512,41.0214447221888,20.2880860385465,42.1984390776657
17457,La Devise,0,11,1,150,102,1,1,17,3,690.192740891974,67.5583571557489,10.8832183587497,5.96820554089817,3.84691824188702,61.308141445486,38.4063746108315,44.8335757387976,15.3391092863482,137.468643169694
17458,Vanzac,0,2,0,19,16,0,0,6,2,97.0,13.0,1.0,1.0,0.0,6.0,7.0,13.0,10.0,5.0
17459,Varaize,0,5,1,86,55,0,1,19,0,313.089042545924,21.9718759302237,3.00229754738057,0.0,0.99963238457443,22.0158755603637,19.9086427791541,36.1224269797517,24.9065436582535,50.1005190855931
17460,Varzay,0,6,4,110,84,0,0,13,2,486.0,33.0,3.0,3.0,2.0,38.0,33.0,46.0,40.0,115.0
17461,Vaux-sur-Mer,0,26,6,638,373,4,20,187,25,1598.0,172.0,15.0,14.0,9.0,120.0,92.0,294.0,155.0,235.0
17462,Venerand,0,8,0,115,66,0,3,8,3,451.012438306147,32.0525806264595,1.02331407834871,1.9919238048307,1.00496967766069,39.2773115431719,28.9187233412467,41.5697292810378,10.0044542237284,85.1122683913952
17463,Vergeroux,0,32,0,178,141,0,2,15,1,781.75422030195,54.9254066015802,8.45669151606393,1.07556686220397,1.03238026940866,79.9545277980956,59.827377565096,91.2493772195831,52.5940310323459,172.942610266114
17464,Vergne,0,0,0,10,9,0,0,5,1,99.0,9.0,4.0,0.0,0.0,3.0,3.0,16.0,0.0,10.0
17465,La Vergne,0,6,0,86,48,1,3,17,1,340.833920776444,28.9614162741886,3.00988439276447,0.974599393459792,3.01360597743763,15.8573911064307,18.8983856329852,39.9246349718868,15.0494219638223,60.0101831939203
17466,Verines,0,38,3,326,249,0,2,38,5,1484.89804697244,89.1608163038066,7.06181157651163,5.0871568501843,4.05566988314431,145.795420511185,108.708714590727,102.324396170683,131.669683499804,395.109003223663
17467,Vervant,0,5,0,31,11,0,0,5,0,144.028673894628,10.0789547983271,2.02363407740893,1.01181703870446,0.0,8.92198155027028,8.97433122275138,19.2248784031034,10.2530112582972,39.7460486614408
17468,Vibrac,0,1,0,23,19,0,0,5,1,91.4150943396226,8.66037735849057,0.962264150943396,0.962264150943396,0.0,7.69811320754717,3.84905660377358,4.81132075471698,4.81132075471698,24.0566037735849
17469,Villars-en-Pons,0,2,1,100,39,0,0,14,2,364.750085488252,29.9301328727901,0.997067200207351,1.9941344004147,1.01176473639809,19.7979858335953,15.0891461462295,30.5776586431527,49.6382346107922,50.1537318709113
17470,Villars-les-Bois,0,1,0,40,15,0,0,11,2,131.443527098097,8.37300970516068,1.01264552309708,0.0,0.0,4.49750948647591,6.42539078864847,6.93127577548468,0.0,0.0
17471,La Villedieu,0,1,0,35,13,0,0,5,1,118.164687585381,19.1115294283185,6.02782674655832,1.0738466217547,2.51363867851881,7.33749936446263,3.01495107491587,14.6680285625542,4.8251991991164,9.16148835614873
17472,Villedoux,0,49,4,345,276,0,4,25,6,1444.58240699445,92.4299248212485,10.3010482156109,9.21663374515433,3.05300099412937,128.551784731395,122.76743683814,81.5826227484473,97.6506155588577,369.97823800005
17473,Villemorin,0,1,0,18,9,0,0,4,0,68.1452991452991,7.11965811965812,0.0,0.0,0.0,4.06837606837607,1.01709401709402,12.2051282051282,10.1709401709402,5.08547008547009
17474,Villeneuve-la-Comtesse,0,4,1,92,61,0,0,18,2,397.574141312847,36.4395633635245,1.05756438312376,0.0,1.95757531529616,19.0904304131404,34.1108639824998,39.2182973560511,9.53428109640915,90.2545933494997
17476,Villexavier,0,5,0,56,16,0,0,10,0,148.853401226984,7.81935838545799,0.97333091857064,0.0,0.0,8.95744164038138,13.5524370402389,13.6296669959314,10.0555799687856,35.1969496836744
17477,Villiers-Couture,0,1,0,17,7,1,0,9,2,61.3125,10.7053571428571,2.91964285714286,0.0,0.0,2.91964285714286,0.973214285714286,3.89285714285714,4.86607142857143,4.86607142857143
17478,Vinax,0,0,0,10,1,0,0,1,0,36.4179104477612,2.73134328358209,0.91044776119403,0.0,0.0,0.91044776119403,1.82089552238806,5.46268656716418,9.1044776119403,0.0
17479,Virollet,0,2,3,43,19,0,0,10,1,172.541243191588,15.7227531416152,3.02484308802777,0.0,0.0,4.24536072505894,4.35662374181665,22.4699943006283,0.0,16.1399593502578
17480,Virson,0,19,1,105,67,0,0,9,3,493.935990737666,28.6334550257102,4.11924603659605,1.00205499065373,0.909756871504049,49.1291744849873,55.5526639220616,20.5863053377552,27.5516420601629,113.843375602922
17481,Voissay,0,4,0,29,9,0,0,4,0,108.0,5.0,4.0,0.0,0.0,3.0,6.0,8.0,0.0,5.0
17482,Vouhe,0,7,0,101,52,0,2,12,2,377.291819207653,32.4768218294789,0.0,2.94296822546232,1.05870971794857,17.6492003523539,22.3444457052123,29.7838913946578,20.4440153312511,69.0224323729714
17483,Yves,0,31,1,209,158,0,3,33,9,952.0,78.0,8.0,9.0,0.0,84.0,60.0,75.0,105.0,175.0
17484,Port-des-Barques,0,15,2,281,170,0,1,39,11,857.0,101.0,11.0,7.0,4.0,58.0,40.0,140.0,65.0,150.0
17485,Le Grand-Village-Plage,0,9,2,127,85,1,3,34,12,513.869601926923,54.0466609375118,4.06732390777743,6.07135365837987,2.04448786303545,43.7959073352023,18.9421953105179,60.9373886122535,40.6793021232,81.5589548463985
17486,La Bree-les-Bains,0,6,0,95,61,1,1,25,16,299.191296351137,33.1455231723065,5.02214022314266,0.0,0.0,21.0747120484724,12.9407916326069,60.4552134887383,15.0148327885449,60.0586055695599
19001,Affieux,0,5,0,53,24,0,0,6,0,191.202331101609,13.4211417664325,1.74384914891249,0.0,0.0,8.79007532766011,12.6862481708596,34.8341006440981,4.21932553924807,0.0
19002,Aix,0,2,1,41,43,0,1,3,1,247.148569591571,12.1986586856636,2.02003137015314,0.0,0.0,23.1713766049564,19.0535246648014,16.2891899690992,5.09203255720026,40.5684456510326
19003,Albignac,0,1,0,26,28,0,0,3,0,118.0,6.0,1.0,1.0,0.0,8.0,4.0,11.0,10.0,30.0
19004,Albussac,0,8,0,122,68,0,0,17,2,427.073206019844,31.3771270901768,6.06269343326405,4.04938668937132,0.0,27.324452720895,35.3286773825878,57.8270697684287,10.1153259737211,111.236285626405
19005,Allassac,0,74,5,528,386,1,8,93,10,2351.0,167.0,17.0,9.0,4.0,177.0,218.0,197.0,165.0,460.0
19006,Alleyrat,0,1,0,22,10,0,0,2,0,64.8529411764706,7.20588235294118,0.0,0.0,0.0,10.2941176470588,3.08823529411765,5.14705882352941,10.2941176470588,0.0
19007,Altillac,0,7,3,135,67,1,1,14,3,455.0,24.0,1.0,1.0,2.0,31.0,24.0,52.0,45.0,95.0
19008,Ambrugeat,0,4,1,36,23,0,0,6,0,109.74196112497,10.9673513105978,0.0,2.93985334590938,0.0,11.81533937603,5.75553234148306,20.0157284065641,4.85750454834181,19.4364650288317
19009,Les Angles-sur-Correze,0,3,0,18,13,0,0,1,0,78.0782608695652,3.20869565217391,1.0695652173913,0.0,0.0,5.34782608695652,6.41739130434783,16.0434782608696,10.695652173913,21.3913043478261
19010,Argentat-sur-Dordogne,0,29,5,466,213,3,18,107,8,1504.34473454347,113.339558543882,23.843962495984,7.92388607411628,0.98890077743707,106.316134981559,100.397368631019,186.57191852312,104.510927244186,208.368548868996
19011,Arnac-Pompadour,0,11,1,180,80,3,6,62,8,587.019786851742,52.4891342893108,8.0912644608775,4.04565262863979,1.00675956090349,31.2803491294946,24.2923804361019,76.4732661009688,40.4028040242329,100.880303845805
19012,Astaillac,0,3,0,34,17,0,0,2,0,126.0,3.0,0.0,0.0,0.0,10.0,7.0,14.0,5.0,10.0
19013,Aubazines,0,15,2,140,80,0,2,18,4,518.0,43.0,8.0,3.0,2.0,54.0,43.0,40.0,35.0,145.0
19014,Auriac,0,3,0,42,17,0,1,6,0,108.593696897361,10.8267871208682,2.92373680956543,0.985391475482963,0.0,5.88105867938216,10.7545125770668,18.9321692836608,4.92695737741481,19.7985886286286
19015,Ayen,0,9,0,95,56,0,2,19,1,417.186324322147,32.0928168643872,7.02093863908959,1.00294268031083,2.00588536062166,25.070863952634,31.0979879082237,41.1044250655165,25.0735681475992,70.2110635438132
19016,Bar,0,2,1,45,36,0,0,5,0,170.678056329767,6.89464630324736,0.0,1.02945583026958,0.0,17.0171670262595,8.78722840665323,9.09603841369517,24.8072220263098,54.6808166167956
19017,Bassignac-le-Bas,0,0,0,9,5,0,0,2,0,43.0023983348213,7.84161554536938,1.00479666964262,0.976688410818109,1.95337682163622,3.90675364327244,1.95337682163622,5.86013046490865,0.0,4.88344205409055
19018,Bassignac-le-Haut,0,0,0,14,11,0,0,3,0,75.0379746835443,3.9493670886076,1.9746835443038,0.0,0.0,3.9493670886076,2.9620253164557,14.8101265822785,0.0,0.0
19019,Beaulieu-sur-Dordogne,0,14,2,213,83,1,3,62,9,615.663843666999,59.5251864575697,10.8429771694129,0.0,2.86701653307783,41.8961284068317,26.703614283627,65.9622241761696,75.0947848609929,97.2557851389181
19020,Beaumont,0,5,0,24,6,0,0,2,0,57.0181818181818,0.0,0.0,0.0,0.0,12.2181818181818,10.1818181818182,5.09090909090909,10.1818181818182,0.0
19021,Bellechassagne,0,0,0,21,7,0,0,1,0,55.46,1.88,0.94,0.0,0.0,3.76,0.94,5.64,4.7,14.1
19022,Benayes,0,1,0,40,16,0,0,8,0,119.926382451753,7.97799587078267,0.993856605820103,0.0,1.02031359369793,9.50645677955008,1.83706233029445,15.9824487294432,19.8771321164021,9.80971130053197
19023,Beynat,0,18,1,171,102,1,2,31,6,691.908265089679,58.1845967821612,3.91490920307642,4.0453030634614,3.0154555015373,47.1056437835093,48.4820639086773,57.770588617947,45.1609313599726,100.480410916224
19024,Beyssac,0,1,0,69,38,0,0,12,4,380.971184199204,15.7544819401773,3.95109617891305,1.92811555688702,1.95124640152537,12.7812694914545,14.5666273259719,32.7444812784783,19.6366122752556,25.1042338363383
19025,Beyssenac,0,4,0,45,25,0,0,13,3,212.547591875295,11.900014847578,1.97705768184878,1.98642801428478,0.0,16.8191386277424,15.6539226314385,19.0258991265126,5.01430947491978,14.9473822154304
19026,Bilhac,0,2,0,39,20,0,2,9,2,135.780422204434,15.3140043316502,4.05652074647368,2.04973918713264,1.03849629801233,12.2812200032827,10.491256114378,14.1222095604111,15.3683222955609,30.6013218160286
19027,Bonnefond,0,0,0,14,6,0,0,5,1,60.0,4.0,2.0,0.0,0.0,5.0,4.0,7.0,0.0,10.0
19028,Bort-les-Orgues,0,34,3,384,168,6,17,116,10,1443.40853802696,90.1454494560115,18.6061710172428,6.23120834701538,2.08241110576387,79.7969408845944,74.3061181457999,122.474739958202,88.0624405152835,207.299507679642
19029,Branceilles,0,2,0,47,32,0,0,5,2,165.542682570756,11.6256931395921,0.0,0.0,1.21548495377171,24.4880291371589,11.0703646513745,14.4607966100511,15.589110599622,20.3789777694551
19030,Brignac-la-Plaine,0,8,0,140,90,0,0,10,0,577.307654428914,38.112824715189,3.00097081058533,0.0,0.0,26.0950250605375,46.0952435428693,51.3322183709084,30.1373238781646,70.2236541716992
19031,Brive-la-Gaillarde,1,1838,153,6701,3607,83,238,1630,156,26729.2245196702,2656.00899364837,537.966588121806,169.794868092383,101.112570283629,2373.33161823636,2892.91292509485,2000.68313479265,2537.03706227462,4605.97730364919
